PROVIDER_ID,PROVIDER_NAME,NPI,DEA,SPECIALTY_CONCEPT_ID,CARE_SITE_ID,YEAR_OF_BIRTH,GENDER_CONCEPT_ID,PROVIDER_SOURCE_VALUE,SPECIALTY_SOURCE_VALUE,SPECIALTY_SOURCE_CONCEPT_ID,GENDER_SOURCE_VALUE,GENDER_SOURCE_CONCEPT_ID
30485,,0364517612,,,20391,,,,,,,
30545,,2460894884,,,17475,,,,,,,
30605,,9387854485,,,10989,,,,,,,
30665,,3880988081,,,12155,,,,,,,
30725,,0412084251,,,5865,,,,,,,
30785,,8943025981,,,6193,,,,,,,
30845,,9367007808,,,17948,,,,,,,
30905,,2481642171,,,3962,,,,,,,
30965,,2967197566,,,9770,,,,,,,
31025,,2855540669,,,12530,,,,,,,
31085,,8586215897,,,1417,,,,,,,
31145,,4163609493,,,1971,,,,,,,
31205,,1009347751,,,4771,,,,,,,
31265,,7474482169,,,4376,,,,,,,
31325,,7423625419,,,18383,,,,,,,
31385,,7819678735,,,14261,,,,,,,
31445,,2303375742,,,20588,,,,,,,
31505,,0066533526,,,15972,,,,,,,
31565,,2254958992,,,18195,,,,,,,
31625,,5517578039,,,6022,,,,,,,
31685,,6476595600,,,8434,,,,,,,
31745,,4466521453,,,3066,,,,,,,
31805,,0304804603,,,8252,,,,,,,
31865,,6815753456,,,5574,,,,,,,
31925,,4695709601,,,12083,,,,,,,
31985,,5951637619,,,10388,,,,,,,
32045,,8182175344,,,12729,,,,,,,
32105,,7858152025,,,8315,,,,,,,
32165,,0210856786,,,4707,,,,,,,
32225,,7190897751,,,19642,,,,,,,
32285,,4235618372,,,12903,,,,,,,
32345,,1113505802,,,15714,,,,,,,
32405,,2402027562,,,19664,,,,,,,
32465,,3842243335,,,14085,,,,,,,
32525,,7984295509,,,15726,,,,,,,
32585,,1679808833,,,7585,,,,,,,
32645,,3226321592,,,15693,,,,,,,
32705,,7990239508,,,3954,,,,,,,
32765,,5792284400,,,9455,,,,,,,
32825,,3403380519,,,2162,,,,,,,
32885,,9672282058,,,11909,,,,,,,
32945,,3218964414,,,12602,,,,,,,
33005,,9215849804,,,19076,,,,,,,
33065,,0975035890,,,8536,,,,,,,
33125,,8368870791,,,6037,,,,,,,
33185,,8759457421,,,6200,,,,,,,
33245,,9771953978,,,11909,,,,,,,
33305,,6889601846,,,10306,,,,,,,
33365,,6073004783,,,3552,,,,,,,
33425,,3782248834,,,7075,,,,,,,
33485,,4849965337,,,20128,,,,,,,
33545,,3631288811,,,13053,,,,,,,
33605,,6569526189,,,14581,,,,,,,
33665,,9675148864,,,2068,,,,,,,
33725,,5243714836,,,13263,,,,,,,
33785,,9087713928,,,17676,,,,,,,
33845,,5447153507,,,18717,,,,,,,
33905,,1146127503,,,8316,,,,,,,
33965,,4195511534,,,8802,,,,,,,
34025,,7106721623,,,11239,,,,,,,
34085,,2468548660,,,9885,,,,,,,
34145,,4606033258,,,21647,,,,,,,
34205,,6229322662,,,17866,,,,,,,
34265,,0472622421,,,3392,,,,,,,
34325,,1310268050,,,17656,,,,,,,
34385,,3758287147,,,8318,,,,,,,
34445,,7748270014,,,7816,,,,,,,
34505,,1663485673,,,17393,,,,,,,
34565,,8213582256,,,18224,,,,,,,
34625,,9192924084,,,18290,,,,,,,
34685,,9233219627,,,2010,,,,,,,
34745,,6974131640,,,2249,,,,,,,
34805,,6016224592,,,10575,,,,,,,
34865,,8289313170,,,19812,,,,,,,
34925,,5172155045,,,533,,,,,,,
34985,,5059148373,,,6695,,,,,,,
35045,,1616704655,,,18819,,,,,,,
35105,,6457341106,,,16213,,,,,,,
35165,,3730586238,,,15207,,,,,,,
35225,,8946477872,,,17486,,,,,,,
35285,,3136201288,,,544,,,,,,,
35345,,0077913725,,,7553,,,,,,,
35405,,6267738661,,,9698,,,,,,,
35465,,3552875492,,,2526,,,,,,,
35525,,1080349004,,,3901,,,,,,,
35585,,2538740003,,,6248,,,,,,,
35645,,7750446906,,,1460,,,,,,,
35705,,9166603497,,,10215,,,,,,,
35765,,5658684994,,,966,,,,,,,
35825,,7406040400,,,11185,,,,,,,
35885,,9021660619,,,18520,,,,,,,
35945,,5061943975,,,10935,,,,,,,
36005,,2563696197,,,17632,,,,,,,
36065,,0783006745,,,5192,,,,,,,
36125,,3891366316,,,13918,,,,,,,
36185,,6658287447,,,16127,,,,,,,
36245,,6150903434,,,12417,,,,,,,
36305,,3255013713,,,8690,,,,,,,
36365,,0135841635,,,2754,,,,,,,
36425,,1573114601,,,11205,,,,,,,
36485,,5527034250,,,15,,,,,,,
36545,,4728944699,,,2758,,,,,,,
36605,,3788166294,,,20348,,,,,,,
6,,2176203244,,,8434,,,,,,,
66,,4551892622,,,3463,,,,,,,
126,,0060757413,,,18066,,,,,,,
186,,2189988593,,,16543,,,,,,,
246,,5330202977,,,1205,,,,,,,
306,,3675739576,,,10761,,,,,,,
366,,4298823636,,,1656,,,,,,,
426,,3641384534,,,394,,,,,,,
486,,2691185433,,,13367,,,,,,,
546,,6603221602,,,3959,,,,,,,
606,,0899326941,,,9918,,,,,,,
666,,2786012144,,,17718,,,,,,,
726,,2090445632,,,20128,,,,,,,
786,,2589903726,,,11854,,,,,,,
846,,6501720029,,,5315,,,,,,,
906,,6343859907,,,3929,,,,,,,
966,,9857740834,,,6570,,,,,,,
1026,,9398582139,,,19620,,,,,,,
1086,,5109839125,,,4722,,,,,,,
1146,,8371093188,,,3877,,,,,,,
1206,,3318261240,,,11573,,,,,,,
1266,,5850420536,,,6077,,,,,,,
1326,,4322632255,,,4253,,,,,,,
1386,,8205708585,,,11379,,,,,,,
1446,,7210197219,,,5928,,,,,,,
1506,,1468221476,,,3206,,,,,,,
1566,,3318422983,,,3642,,,,,,,
1626,,5282696553,,,7674,,,,,,,
1686,,8019984502,,,14843,,,,,,,
1746,,9819991937,,,17174,,,,,,,
1806,,8670379336,,,8409,,,,,,,
1866,,9604288753,,,19829,,,,,,,
1926,,1645390220,,,129,,,,,,,
1986,,7707560070,,,5576,,,,,,,
2046,,1617155038,,,12598,,,,,,,
2106,,1826056848,,,7063,,,,,,,
2166,,9479267349,,,11791,,,,,,,
2226,,8860616799,,,19779,,,,,,,
2286,,3847270195,,,5827,,,,,,,
2346,,8005304805,,,19302,,,,,,,
2406,,6591018553,,,10322,,,,,,,
2466,,3713021005,,,11545,,,,,,,
2526,,5443812746,,,16611,,,,,,,
2586,,7707877227,,,14447,,,,,,,
2646,,1486338662,,,17010,,,,,,,
2706,,1570072570,,,14541,,,,,,,
2766,,5756398432,,,7397,,,,,,,
2826,,1027601767,,,13144,,,,,,,
2886,,4072292230,,,6642,,,,,,,
2946,,1417631908,,,39,,,,,,,
3006,,8762807225,,,7608,,,,,,,
3066,,2595443154,,,17041,,,,,,,
3126,,3633225343,,,11241,,,,,,,
3186,,4303658317,,,2951,,,,,,,
3246,,2330601873,,,3446,,,,,,,
3306,,4953583509,,,6432,,,,,,,
3366,,3740069798,,,16110,,,,,,,
3426,,7949248839,,,14790,,,,,,,
3486,,0765857571,,,4306,,,,,,,
3546,,9169734962,,,15417,,,,,,,
3606,,5053179573,,,8954,,,,,,,
3666,,4056804913,,,15281,,,,,,,
3726,,8867641360,,,5574,,,,,,,
3786,,5333935057,,,3348,,,,,,,
3846,,0660143066,,,15233,,,,,,,
3906,,6274938264,,,15146,,,,,,,
3966,,8290608621,,,2921,,,,,,,
4026,,5134195506,,,46,,,,,,,
4086,,5591133812,,,11909,,,,,,,
4146,,0159024778,,,15702,,,,,,,
4206,,6559020707,,,16730,,,,,,,
4266,,4537856548,,,1656,,,,,,,
4326,,8302645519,,,7566,,,,,,,
4386,,7280541316,,,20392,,,,,,,
4446,,6242997430,,,10901,,,,,,,
4506,,6514109520,,,3174,,,,,,,
4566,,4835616170,,,13188,,,,,,,
4626,,7531143928,,,17938,,,,,,,
4686,,4749129174,,,119,,,,,,,
4746,,6137911442,,,7801,,,,,,,
4806,,0095659648,,,14761,,,,,,,
4866,,9435994177,,,13219,,,,,,,
4926,,2593843714,,,20653,,,,,,,
4986,,5790043107,,,9247,,,,,,,
5046,,1262052581,,,3423,,,,,,,
5106,,4555338199,,,14811,,,,,,,
5166,,0751267891,,,9325,,,,,,,
5226,,0566484300,,,6837,,,,,,,
5286,,0222470672,,,10139,,,,,,,
5346,,3561583000,,,3464,,,,,,,
5406,,4620503724,,,16232,,,,,,,
5466,,5929456975,,,17936,,,,,,,
5526,,7752822049,,,6291,,,,,,,
5586,,2757215198,,,13308,,,,,,,
5646,,1672327477,,,14293,,,,,,,
5706,,4081580314,,,4143,,,,,,,
5766,,2184882365,,,8346,,,,,,,
5826,,5265865495,,,12368,,,,,,,
5886,,8869416219,,,18777,,,,,,,
5946,,4224246053,,,20039,,,,,,,
6006,,2334108009,,,3459,,,,,,,
6066,,7141018894,,,13850,,,,,,,
6126,,2429380893,,,10445,,,,,,,
6186,,2152748151,,,21787,,,,,,,
6246,,5202925435,,,11068,,,,,,,
6306,,1000258406,,,14821,,,,,,,
6366,,9835354578,,,1160,,,,,,,
6426,,4295801541,,,16726,,,,,,,
6486,,7362578579,,,12868,,,,,,,
6546,,8074181562,,,4493,,,,,,,
6606,,3677716946,,,4499,,,,,,,
6666,,0493928222,,,13616,,,,,,,
6726,,6296300588,,,10890,,,,,,,
6786,,5044303073,,,6864,,,,,,,
6846,,5937301654,,,18704,,,,,,,
6906,,0940979026,,,12555,,,,,,,
6966,,4112557361,,,4200,,,,,,,
7026,,2175495411,,,14056,,,,,,,
7086,,6641039697,,,18490,,,,,,,
7146,,6277421943,,,15688,,,,,,,
7206,,6649253692,,,13077,,,,,,,
7266,,4872316128,,,19315,,,,,,,
7326,,9880379526,,,10986,,,,,,,
7386,,5475122996,,,15919,,,,,,,
7446,,8231352971,,,17006,,,,,,,
7506,,6305115938,,,11334,,,,,,,
7566,,8606995017,,,12072,,,,,,,
7626,,2817851199,,,7028,,,,,,,
7686,,0542093874,,,4835,,,,,,,
7746,,6434443255,,,18787,,,,,,,
7806,,4122171580,,,14366,,,,,,,
7866,,5089923015,,,13735,,,,,,,
7926,,4661775643,,,228,,,,,,,
7986,,1637462821,,,12053,,,,,,,
8046,,7595711390,,,16572,,,,,,,
8106,,4117606409,,,16773,,,,,,,
8166,,8668754109,,,15829,,,,,,,
8226,,5488682843,,,16167,,,,,,,
8286,,5690874501,,,3728,,,,,,,
8346,,1351400987,,,17507,,,,,,,
8406,,5258917419,,,20224,,,,,,,
8466,,4916785408,,,13935,,,,,,,
8526,,6542094939,,,13668,,,,,,,
8586,,8174879614,,,20008,,,,,,,
8646,,1735128733,,,15433,,,,,,,
8706,,5444122885,,,18390,,,,,,,
8766,,2820592291,,,4285,,,,,,,
8826,,1409518011,,,17417,,,,,,,
8886,,1161161424,,,8892,,,,,,,
8946,,1168577946,,,6413,,,,,,,
9006,,5595492192,,,9460,,,,,,,
9066,,6376858389,,,15172,,,,,,,
9126,,8358279661,,,18798,,,,,,,
9186,,8569432416,,,2883,,,,,,,
9246,,2570832317,,,555,,,,,,,
9306,,0566762970,,,2265,,,,,,,
9366,,3605040406,,,4563,,,,,,,
9426,,1729555787,,,11091,,,,,,,
9486,,3305294813,,,13995,,,,,,,
9546,,4368320794,,,16091,,,,,,,
9606,,3079060457,,,13230,,,,,,,
9666,,4594453407,,,17732,,,,,,,
9726,,0199565315,,,3253,,,,,,,
9786,,2629139899,,,17253,,,,,,,
9846,,1418060125,,,12689,,,,,,,
9906,,0163504970,,,8210,,,,,,,
9966,,9486300469,,,4248,,,,,,,
10026,,8761409329,,,4738,,,,,,,
10086,,3217454763,,,19891,,,,,,,
10146,,8956474488,,,9220,,,,,,,
10206,,4814547256,,,5231,,,,,,,
10266,,0135815190,,,10078,,,,,,,
10326,,3138392965,,,14394,,,,,,,
10386,,0115145114,,,10054,,,,,,,
10446,,9308590492,,,11366,,,,,,,
10506,,7828146557,,,10938,,,,,,,
10566,,2130797092,,,6045,,,,,,,
10626,,9909417028,,,2072,,,,,,,
10686,,9509710650,,,16341,,,,,,,
10746,,7673880065,,,15535,,,,,,,
10806,,9323596120,,,10965,,,,,,,
10866,,4275606542,,,5538,,,,,,,
10926,,7641472936,,,3372,,,,,,,
10986,,8389532490,,,10542,,,,,,,
11046,,2287959131,,,8716,,,,,,,
11106,,4585660958,,,755,,,,,,,
11166,,0041463547,,,14321,,,,,,,
11226,,2544708714,,,5667,,,,,,,
11286,,3004448378,,,16536,,,,,,,
11346,,9771646586,,,16094,,,,,,,
11406,,9108460647,,,20030,,,,,,,
11466,,0807360625,,,10894,,,,,,,
11526,,5179041235,,,2688,,,,,,,
11586,,9093169713,,,16763,,,,,,,
11646,,9182436181,,,8640,,,,,,,
11706,,1541679176,,,13920,,,,,,,
11766,,2600449101,,,12716,,,,,,,
11826,,6706384507,,,3609,,,,,,,
11886,,7289228526,,,5756,,,,,,,
11946,,5101584473,,,12049,,,,,,,
12006,,7861526770,,,7066,,,,,,,
12066,,4707126745,,,19760,,,,,,,
12126,,1760518137,,,15444,,,,,,,
12186,,0555472835,,,14253,,,,,,,
12246,,7999493469,,,5706,,,,,,,
12306,,2413038049,,,8545,,,,,,,
12366,,3406627906,,,14206,,,,,,,
12426,,9883831054,,,2734,,,,,,,
12486,,0335029885,,,10042,,,,,,,
12546,,5439593854,,,14656,,,,,,,
12606,,7922858091,,,17762,,,,,,,
12666,,0042363033,,,9203,,,,,,,
12726,,6714173716,,,11654,,,,,,,
12786,,2401404493,,,1528,,,,,,,
12846,,8892573419,,,4081,,,,,,,
12906,,6082128624,,,1184,,,,,,,
12966,,0380568043,,,8522,,,,,,,
13026,,3013764947,,,4651,,,,,,,
13086,,3642393487,,,18578,,,,,,,
13146,,5657936379,,,20517,,,,,,,
13206,,3614923713,,,18592,,,,,,,
13266,,0920163505,,,15278,,,,,,,
13326,,2272354458,,,12037,,,,,,,
13386,,7080647864,,,14299,,,,,,,
13446,,5048665392,,,2747,,,,,,,
13506,,2522753096,,,2778,,,,,,,
13566,,0972243129,,,890,,,,,,,
13626,,6998440309,,,16679,,,,,,,
13686,,3564604159,,,22390,,,,,,,
13746,,8592128100,,,16497,,,,,,,
13806,,3212658797,,,6717,,,,,,,
13866,,0415710984,,,19274,,,,,,,
13926,,5911407133,,,3959,,,,,,,
13986,,9891720469,,,18420,,,,,,,
14046,,2337735212,,,13802,,,,,,,
14106,,9313343487,,,14300,,,,,,,
14166,,1761820266,,,10032,,,,,,,
14226,,7905126585,,,16273,,,,,,,
14286,,3401879479,,,10083,,,,,,,
14346,,9301266157,,,1209,,,,,,,
14406,,5082132548,,,8359,,,,,,,
14466,,5384140897,,,18394,,,,,,,
14526,,5531145672,,,5456,,,,,,,
14586,,7981805725,,,14765,,,,,,,
14646,,7949441246,,,2279,,,,,,,
14706,,1863594400,,,12873,,,,,,,
14766,,5395814527,,,16200,,,,,,,
14826,,0614362834,,,4798,,,,,,,
14886,,3017897179,,,2869,,,,,,,
14946,,5306016511,,,14177,,,,,,,
15006,,2905128362,,,17677,,,,,,,
15066,,6033861779,,,11217,,,,,,,
15126,,4822002120,,,5832,,,,,,,
15186,,0996370679,,,779,,,,,,,
15246,,4813807944,,,15973,,,,,,,
15306,,8665423601,,,9938,,,,,,,
15366,,9330568289,,,4722,,,,,,,
15426,,8885526684,,,5775,,,,,,,
15486,,3440732799,,,11911,,,,,,,
15546,,9811135841,,,20016,,,,,,,
15606,,8191103971,,,12681,,,,,,,
15666,,8106012054,,,36,,,,,,,
15726,,3963549739,,,15883,,,,,,,
15786,,4833284851,,,11915,,,,,,,
15846,,2430078090,,,20936,,,,,,,
15906,,9553322488,,,14746,,,,,,,
15966,,3598237160,,,15803,,,,,,,
16026,,2968760874,,,8096,,,,,,,
16086,,9610816179,,,299,,,,,,,
16146,,6508264018,,,12563,,,,,,,
16206,,9317720443,,,5751,,,,,,,
16266,,6790904252,,,1323,,,,,,,
16326,,1543043699,,,19939,,,,,,,
16386,,1882944084,,,2409,,,,,,,
16446,,6433301617,,,15259,,,,,,,
16506,,8931883083,,,4798,,,,,,,
16566,,9311313139,,,19441,,,,,,,
16626,,0598870199,,,12381,,,,,,,
16686,,4230644579,,,4061,,,,,,,
16746,,5078551515,,,15585,,,,,,,
16806,,1431764728,,,13172,,,,,,,
16866,,4790927909,,,2691,,,,,,,
16926,,8751252585,,,11675,,,,,,,
16986,,2956661825,,,683,,,,,,,
17046,,2888726919,,,19661,,,,,,,
17106,,4155443526,,,16406,,,,,,,
17166,,0201932206,,,12574,,,,,,,
17226,,1761873081,,,1667,,,,,,,
17286,,3392271941,,,18766,,,,,,,
17346,,5829222293,,,19585,,,,,,,
17406,,3697789955,,,16763,,,,,,,
17466,,3097259981,,,1426,,,,,,,
17526,,1504711086,,,17858,,,,,,,
17586,,0115194195,,,11031,,,,,,,
17646,,7666789510,,,14302,,,,,,,
17706,,8136816330,,,15434,,,,,,,
17766,,9126185475,,,7605,,,,,,,
17826,,9904931289,,,4709,,,,,,,
17886,,5713993481,,,2915,,,,,,,
17946,,3574126983,,,8283,,,,,,,
18006,,1487410269,,,11813,,,,,,,
18066,,6816664555,,,9393,,,,,,,
18126,,6233185593,,,2784,,,,,,,
18186,,8250970299,,,4044,,,,,,,
18246,,1591978772,,,19581,,,,,,,
18306,,8038710596,,,13112,,,,,,,
18366,,1310556657,,,11174,,,,,,,
18426,,9151015117,,,7138,,,,,,,
18486,,9467416609,,,13187,,,,,,,
18546,,3569253950,,,6452,,,,,,,
18606,,7298407408,,,7214,,,,,,,
18666,,9408491821,,,19791,,,,,,,
18726,,9471886827,,,2165,,,,,,,
18786,,7337845264,,,4158,,,,,,,
18846,,7415979293,,,11787,,,,,,,
18906,,8022305768,,,1576,,,,,,,
18966,,8127750604,,,311,,,,,,,
19026,,8599511742,,,9204,,,,,,,
19086,,7891097668,,,15874,,,,,,,
19146,,9096504984,,,4797,,,,,,,
19206,,6670360083,,,15638,,,,,,,
19266,,3932308249,,,13500,,,,,,,
19326,,0995021398,,,10629,,,,,,,
19386,,4769877518,,,11823,,,,,,,
19446,,0907588825,,,6659,,,,,,,
19506,,1878176425,,,20098,,,,,,,
19566,,7313405543,,,18764,,,,,,,
19626,,9708692603,,,15017,,,,,,,
19686,,1586161540,,,3166,,,,,,,
19746,,4932496144,,,6893,,,,,,,
19806,,8929520919,,,11543,,,,,,,
19866,,3869729798,,,10745,,,,,,,
19926,,3689412727,,,16526,,,,,,,
19986,,7698529696,,,12060,,,,,,,
20046,,5150821895,,,8637,,,,,,,
20106,,3508612943,,,12698,,,,,,,
20166,,1433610437,,,21483,,,,,,,
20226,,2273072503,,,1612,,,,,,,
20286,,2194206683,,,6146,,,,,,,
20346,,6210230628,,,1773,,,,,,,
20406,,8348301349,,,6294,,,,,,,
20466,,8887659678,,,4209,,,,,,,
20526,,5144369530,,,18961,,,,,,,
20586,,4462453343,,,3953,,,,,,,
20646,,4506529501,,,9696,,,,,,,
20706,,4655287002,,,1022,,,,,,,
20766,,7891818320,,,12458,,,,,,,
20826,,7095762899,,,687,,,,,,,
20886,,3953044761,,,12991,,,,,,,
20946,,0810841737,,,7756,,,,,,,
21006,,4599083701,,,14295,,,,,,,
21066,,7858618375,,,16561,,,,,,,
21126,,3588305816,,,5762,,,,,,,
21186,,2628847841,,,7785,,,,,,,
21246,,1986248252,,,11058,,,,,,,
21306,,4153710023,,,10603,,,,,,,
21366,,2638199139,,,17074,,,,,,,
21426,,5999875406,,,12817,,,,,,,
21486,,4913998844,,,5142,,,,,,,
21546,,8438593832,,,15512,,,,,,,
21606,,5705907687,,,2117,,,,,,,
21666,,4375034325,,,7571,,,,,,,
21726,,3439707520,,,7605,,,,,,,
21786,,8709958036,,,7242,,,,,,,
21846,,8119549014,,,8903,,,,,,,
21906,,4969923144,,,20254,,,,,,,
21966,,1069160356,,,6266,,,,,,,
22026,,9003248777,,,7618,,,,,,,
22086,,9882209416,,,16162,,,,,,,
22146,,2063739445,,,3582,,,,,,,
22206,,9512955149,,,10379,,,,,,,
22266,,7099210995,,,15104,,,,,,,
22326,,0285930950,,,7340,,,,,,,
22386,,8259148889,,,5063,,,,,,,
22446,,4952265268,,,19840,,,,,,,
22506,,9508878699,,,19356,,,,,,,
22566,,9521699691,,,13374,,,,,,,
22626,,4391456420,,,5949,,,,,,,
22686,,3196862933,,,3809,,,,,,,
22746,,8485651727,,,2630,,,,,,,
22806,,8037980868,,,7684,,,,,,,
22866,,0663305074,,,11425,,,,,,,
22926,,5016843874,,,3347,,,,,,,
22986,,3007153716,,,21556,,,,,,,
23046,,9004240039,,,4942,,,,,,,
23106,,0669911267,,,18766,,,,,,,
23166,,7362564437,,,1120,,,,,,,
23226,,7249061794,,,4486,,,,,,,
23286,,7820675693,,,4518,,,,,,,
23346,,7284854332,,,19331,,,,,,,
23406,,0442552157,,,4838,,,,,,,
23466,,6521135063,,,2209,,,,,,,
23526,,7765278610,,,9532,,,,,,,
23586,,3906329443,,,16572,,,,,,,
23646,,4247490854,,,7992,,,,,,,
23706,,4422607298,,,9073,,,,,,,
23766,,1751771328,,,4435,,,,,,,
23826,,7215999726,,,15164,,,,,,,
23886,,6645572761,,,12426,,,,,,,
23946,,4594873695,,,8171,,,,,,,
24006,,6141320646,,,2570,,,,,,,
24066,,7896639340,,,6416,,,,,,,
24126,,4735624559,,,8791,,,,,,,
24186,,6482379537,,,777,,,,,,,
24246,,0813899846,,,6777,,,,,,,
24306,,3671195238,,,19302,,,,,,,
24366,,5041530176,,,11343,,,,,,,
24426,,5491395455,,,6217,,,,,,,
24486,,9359633526,,,19712,,,,,,,
24546,,0761294742,,,5595,,,,,,,
24606,,4883994415,,,4354,,,,,,,
24666,,8290889653,,,18933,,,,,,,
24726,,9441455522,,,14372,,,,,,,
24786,,9693414014,,,2254,,,,,,,
24846,,3413191988,,,4622,,,,,,,
24906,,1036551288,,,10454,,,,,,,
24966,,7809137086,,,13186,,,,,,,
25026,,7607430032,,,19493,,,,,,,
25086,,1458328222,,,3622,,,,,,,
25146,,1435726844,,,3959,,,,,,,
25206,,1998600760,,,8867,,,,,,,
25266,,4326273912,,,21274,,,,,,,
25326,,1876076475,,,8600,,,,,,,
25386,,2016004530,,,2984,,,,,,,
25446,,9882257221,,,9543,,,,,,,
25506,,0782937710,,,1639,,,,,,,
25566,,3444962386,,,308,,,,,,,
25626,,8031128131,,,11283,,,,,,,
25686,,8613716456,,,9972,,,,,,,
25746,,3822725598,,,16830,,,,,,,
25806,,6577956688,,,9370,,,,,,,
25866,,9281796779,,,4630,,,,,,,
25926,,4334808320,,,8640,,,,,,,
25986,,4661028927,,,7184,,,,,,,
26046,,1598858969,,,9877,,,,,,,
26106,,2764256295,,,8955,,,,,,,
26166,,7658137836,,,10921,,,,,,,
26226,,6466113168,,,11367,,,,,,,
26286,,8595306928,,,15182,,,,,,,
26346,,1939894493,,,2920,,,,,,,
26406,,4191014074,,,16350,,,,,,,
26466,,0122260526,,,18559,,,,,,,
26526,,6175252229,,,3754,,,,,,,
26586,,4376570537,,,16636,,,,,,,
26646,,2122824365,,,4354,,,,,,,
26706,,5129700375,,,1932,,,,,,,
26766,,0262393770,,,16532,,,,,,,
26826,,4768495808,,,4892,,,,,,,
26886,,4720584943,,,12393,,,,,,,
26946,,5875916199,,,18841,,,,,,,
27006,,4027884632,,,5035,,,,,,,
27066,,2334195129,,,6616,,,,,,,
27126,,8473733285,,,253,,,,,,,
27186,,9046225113,,,422,,,,,,,
27246,,3239206803,,,13693,,,,,,,
27306,,8267199563,,,18857,,,,,,,
27366,,3537310787,,,21079,,,,,,,
27426,,7410193484,,,3888,,,,,,,
27486,,9424993329,,,9757,,,,,,,
27546,,7047106156,,,1618,,,,,,,
27606,,0805428317,,,18117,,,,,,,
27666,,7316483173,,,7250,,,,,,,
27726,,2544007218,,,13732,,,,,,,
27786,,0979995840,,,10167,,,,,,,
27846,,5638259065,,,3722,,,,,,,
27906,,1232376034,,,11026,,,,,,,
27966,,2138962732,,,19628,,,,,,,
28026,,4179522392,,,12875,,,,,,,
28086,,2844099753,,,14398,,,,,,,
28146,,6950030860,,,11398,,,,,,,
28206,,9263445100,,,11431,,,,,,,
28266,,3691220741,,,19846,,,,,,,
28326,,7030852845,,,4247,,,,,,,
28386,,4253251093,,,10457,,,,,,,
28446,,6248854005,,,9899,,,,,,,
28506,,2723993888,,,3450,,,,,,,
28566,,2651161944,,,3636,,,,,,,
28626,,3460576279,,,13366,,,,,,,
28686,,4411131746,,,18895,,,,,,,
28746,,2129061265,,,5205,,,,,,,
28806,,1769409325,,,8815,,,,,,,
28866,,3058823702,,,8753,,,,,,,
28926,,4322875814,,,8921,,,,,,,
28986,,0473398804,,,663,,,,,,,
29046,,6632064891,,,11428,,,,,,,
29106,,9828479354,,,16708,,,,,,,
29166,,9406631644,,,946,,,,,,,
29226,,8437460599,,,18714,,,,,,,
29286,,2252097885,,,12433,,,,,,,
29346,,1717590904,,,16396,,,,,,,
29406,,8365604303,,,6539,,,,,,,
29466,,7418737442,,,1430,,,,,,,
29526,,3260208961,,,8854,,,,,,,
29586,,6296286110,,,1420,,,,,,,
29646,,0396755561,,,14068,,,,,,,
29706,,1639152784,,,3369,,,,,,,
29766,,7509195109,,,10825,,,,,,,
29826,,6868310550,,,20403,,,,,,,
29886,,4782997684,,,19057,,,,,,,
29946,,3076963663,,,12048,,,,,,,
30006,,5357668527,,,10151,,,,,,,
30066,,5358850092,,,6810,,,,,,,
30126,,8402340341,,,12714,,,,,,,
30186,,8074237982,,,16955,,,,,,,
30246,,2751280885,,,6497,,,,,,,
30306,,1533200713,,,19978,,,,,,,
30366,,0778623340,,,17325,,,,,,,
30426,,4451128898,,,7261,,,,,,,
30486,,6793760357,,,11406,,,,,,,
30546,,6380239942,,,14553,,,,,,,
30606,,2617914589,,,10901,,,,,,,
30666,,0237984010,,,14841,,,,,,,
30726,,9902772711,,,11230,,,,,,,
30786,,2558178041,,,20588,,,,,,,
30846,,0213375078,,,15201,,,,,,,
30906,,4768221306,,,9024,,,,,,,
30966,,3672828885,,,17120,,,,,,,
31026,,6295367421,,,10078,,,,,,,
31086,,5203499768,,,20284,,,,,,,
31146,,6715886796,,,1582,,,,,,,
31206,,2406476583,,,15528,,,,,,,
31266,,3772943040,,,18814,,,,,,,
31326,,4687417701,,,22510,,,,,,,
31386,,6172112881,,,10376,,,,,,,
31446,,3612519765,,,7268,,,,,,,
31506,,7726791667,,,14845,,,,,,,
31566,,3765992207,,,3019,,,,,,,
31626,,0840710658,,,16890,,,,,,,
31686,,4408293643,,,20128,,,,,,,
31746,,6447568180,,,11366,,,,,,,
31806,,4233728388,,,17917,,,,,,,
31866,,5527184505,,,8867,,,,,,,
31926,,7397652350,,,6172,,,,,,,
31986,,4574621885,,,13371,,,,,,,
32046,,0581010510,,,16634,,,,,,,
32106,,1485991255,,,11132,,,,,,,
32166,,0658917926,,,12162,,,,,,,
32226,,1406924027,,,5278,,,,,,,
32286,,2020059988,,,17420,,,,,,,
32346,,3606753998,,,12577,,,,,,,
32406,,0544069270,,,652,,,,,,,
32466,,6313853494,,,1929,,,,,,,
32526,,2570381459,,,1629,,,,,,,
32586,,0870816564,,,16538,,,,,,,
32646,,0661416943,,,941,,,,,,,
32706,,2812910370,,,14990,,,,,,,
32766,,7729323458,,,18223,,,,,,,
32826,,0901266453,,,4263,,,,,,,
32886,,4092718155,,,3749,,,,,,,
32946,,2490936491,,,4204,,,,,,,
33006,,2377017202,,,10838,,,,,,,
33066,,0164662143,,,2572,,,,,,,
33126,,8453775936,,,10504,,,,,,,
33186,,3261819148,,,7742,,,,,,,
33246,,3797837488,,,16535,,,,,,,
33306,,3237330449,,,7553,,,,,,,
